Submercado
Nome;DC201804-sem3;DC201804-sem4;DC201805-sem1;DC201805-sem2;DC201805-sem3;DC201805-sem4;DC201806-sem0;DC201806-sem1;DC201806-sem2;DC201806-sem3(3 dias); ;DC201804-sem3@14/04/2018;DC201804-sem3@15/04/2018;DC201804-sem3@16/04/2018;DC201804-sem3@17/04/2018;DC201804-sem3@18/04/2018;DC201804-sem3@19/04/2018;DC201804-sem3@20/04/2018;DC201804-sem4@21/04/2018;DC201804-sem4@22/04/2018;DC201804-sem4@23/04/2018;DC201804-sem4@24/04/2018;DC201804-sem4@25/04/2018;DC201804-sem4@26/04/2018;DC201804-sem4@27/04/2018;DC201805-sem1@28/04/2018;DC201805-sem1@29/04/2018;DC201805-sem1@30/04/2018;DC201805-sem1@01/05/2018;DC201805-sem1@02/05/2018;DC201805-sem1@03/05/2018;DC201805-sem1@04/05/2018;DC201805-sem2@05/05/2018;DC201805-sem2@06/05/2018;DC201805-sem2@07/05/2018;DC201805-sem2@08/05/2018;DC201805-sem2@09/05/2018;DC201805-sem2@10/05/2018;DC201805-sem2@11/05/2018;DC201805-sem3@12/05/2018;DC201805-sem3@13/05/2018;DC201805-sem3@14/05/2018;DC201805-sem3@15/05/2018;DC201805-sem3@16/05/2018;DC201805-sem3@17/05/2018;DC201805-sem3@18/05/2018;DC201805-sem4@19/05/2018;DC201805-sem4@20/05/2018;DC201805-sem4@21/05/2018;DC201805-sem4@22/05/2018;DC201805-sem4@23/05/2018;DC201805-sem4@24/05/2018;DC201805-sem4@25/05/2018;DC201806-sem0@26/05/2018;DC201806-sem0@27/05/2018;DC201806-sem0@28/05/2018;DC201806-sem0@29/05/2018;DC201806-sem0@30/05/2018;DC201806-sem0@31/05/2018;DC201806-sem0@01/06/2018;DC201806-sem1@02/06/2018;DC201806-sem1@03/06/2018;DC201806-sem1@04/06/2018;DC201806-sem1@05/06/2018;DC201806-sem1@06/06/2018;DC201806-sem1@07/06/2018;DC201806-sem1@08/06/2018;DC201806-sem2@09/06/2018;DC201806-sem2@10/06/2018;DC201806-sem2@11/06/2018;DC201806-sem2@12/06/2018;DC201806-sem2@13/06/2018;DC201806-sem2@14/06/2018;DC201806-sem2@15/06/2018;DC201806-sem3@16/06/2018;DC201806-sem3@17/06/2018;DC201806-sem3@18/06/2018; ;Nome;DC201804-sem3;DC201804-sem4;DC201805-sem1;DC201805-sem2;DC201805-sem3;DC201805-sem4;DC201806-sem0;DC201806-sem1;DC201806-sem2;DC201806-sem3(3 dias); ;DC201804-sem3@14/04/2018;DC201804-sem3@15/04/2018;DC201804-sem3@16/04/2018;DC201804-sem3@17/04/2018;DC201804-sem3@18/04/2018;DC201804-sem3@19/04/2018;DC201804-sem3@20/04/2018;DC201804-sem4@21/04/2018;DC201804-sem4@22/04/2018;DC201804-sem4@23/04/2018;DC201804-sem4@24/04/2018;DC201804-sem4@25/04/2018;DC201804-sem4@26/04/2018;DC201804-sem4@27/04/2018;DC201805-sem1@28/04/2018;DC201805-sem1@29/04/2018;DC201805-sem1@30/04/2018;DC201805-sem1@01/05/2018;DC201805-sem1@02/05/2018;DC201805-sem1@03/05/2018;DC201805-sem1@04/05/2018;DC201805-sem2@05/05/2018;DC201805-sem2@06/05/2018;DC201805-sem2@07/05/2018;DC201805-sem2@08/05/2018;DC201805-sem2@09/05/2018;DC201805-sem2@10/05/2018;DC201805-sem2@11/05/2018;DC201805-sem3@12/05/2018;DC201805-sem3@13/05/2018;DC201805-sem3@14/05/2018;DC201805-sem3@15/05/2018;DC201805-sem3@16/05/2018;DC201805-sem3@17/05/2018;DC201805-sem3@18/05/2018;DC201805-sem4@19/05/2018;DC201805-sem4@20/05/2018;DC201805-sem4@21/05/2018;DC201805-sem4@22/05/2018;DC201805-sem4@23/05/2018;DC201805-sem4@24/05/2018;DC201805-sem4@25/05/2018;DC201806-sem0@26/05/2018;DC201806-sem0@27/05/2018;DC201806-sem0@28/05/2018;DC201806-sem0@29/05/2018;DC201806-sem0@30/05/2018;DC201806-sem0@31/05/2018;DC201806-sem0@01/06/2018;DC201806-sem1@02/06/2018;DC201806-sem1@03/06/2018;DC201806-sem1@04/06/2018;DC201806-sem1@05/06/2018;DC201806-sem1@06/06/2018;DC201806-sem1@07/06/2018;DC201806-sem1@08/06/2018;DC201806-sem2@09/06/2018;DC201806-sem2@10/06/2018;DC201806-sem2@11/06/2018;DC201806-sem2@12/06/2018;DC201806-sem2@13/06/2018;DC201806-sem2@14/06/2018;DC201806-sem2@15/06/2018;DC201806-sem3@16/06/2018;DC201806-sem3@17/06/2018;DC201806-sem3@18/06/2018
REE;SUDESTE;DC201805-sem3;MEDIA;87,4888170618854;3531,94008017474
REE;SUDESTE;DC201805-sem4;MEDIA;78,0695316816498;3151,68174912969
REE;SUDESTE;DC201806-sem0;MEDIA;79,6882346986736;3102,91456474643
REE;SUDESTE;DC201806-sem1;MEDIA;93,1265176855558;2826,0268977172
REE;SUDESTE;DC201806-sem2;MEDIA;80,6349629062457;2446,95688975411
REE;SUDESTE;DC201806-sem3(3 dias);MEDIA;78,2885778458332;2375,75324703317
REE;SUDESTE;DC201804-sem3;14/04/2018;82,9607926564225;5532,038614685
REE;SUDESTE;DC201804-sem3;15/04/2018;98,7309411067963;6583,632595327
REE;SUDESTE;DC201804-sem3;16/04/2018;89,8612357635242;5992,177874504
REE;SUDESTE;DC201804-sem3;17/04/2018;86,6186032735512;5775,950816235
REE;SUDESTE;DC201804-sem3;18/04/2018;81,925077876936;5462,974494509
REE;SUDESTE;DC201804-sem3;19/04/2018;80,0993843963531;5341,23256666857
REE;SUDESTE;DC201804-sem3;20/04/2018;75,1965851880365;5014,30132997245
REE;SUDESTE;DC201804-sem4;21/04/2018;69,982963495051;4666,64365211729
REE;SUDESTE;DC201804-sem4;22/04/2018;66,9650294594617;4465,40006358753
REE;SUDESTE;DC201804-sem4;23/04/2018;66,487560723819;4433,56122263263
REE;SUDESTE;DC201804-sem4;24/04/2018;63,7591900655614;4251,62646341253
REE;SUDESTE;DC201804-sem4;25/04/2018;61,4382753862666;4096,86191480917
REE;SUDESTE;DC201804-sem4;26/04/2018;59,6889298035128;3980,21106078104
REE;SUDESTE;DC201804-sem4;27/04/2018;56,7533268310277;3784,4575188829
REE;SUDESTE;DC201805-sem1;28/04/2018;53,1940447197352;3547,11545102474
REE;SUDESTE;DC201805-sem1;29/04/2018;53,3773781803601;3559,3405967962
REE;SUDESTE;DC201805-sem1;30/04/2018;63,1078753390356;4208,19512552289
REE;SUDESTE;DC201805-sem1;01/05/2018;97,5214465602539;3936,95922919085
REE;SUDESTE;DC201805-sem1;02/05/2018;97,319026871976;3928,78750811775
REE;SUDESTE;DC201805-sem1;03/05/2018;97,8362110887457;3949,66633269656
REE;SUDESTE;DC201805-sem1;04/05/2018;100,490551624411;4056,82256179173
REE;SUDESTE;DC201805-sem2;05/05/2018;101,151333000179;4083,49843081918
REE;SUDESTE;DC201805-sem2;06/05/2018;98,9169413999447;3993,29561961769
REE;SUDESTE;DC201805-sem2;07/05/2018;96,2951339333898;3887,45275667126
REE;SUDESTE;DC201805-sem2;08/05/2018;93,2484431997418;3764,45727592934
REE;SUDESTE;DC201805-sem2;09/05/2018;89,8720166830007;3628,15029930389
REE;SUDESTE;DC201805-sem2;10/05/2018;88,63535542383;3578,22605054219
REE;SUDESTE;DC201805-sem2;11/05/2018;88,8846128647146;3588,28862054036
REE;SUDESTE;DC201805-sem3;12/05/2018;89,0630874083968;3595,4936716005
REE;SUDESTE;DC201805-sem3;13/05/2018;88,9015402394138;3588,97198185624
REE;SUDESTE;DC201805-sem3;14/05/2018;89,9959638281637;3633,15406898013
REE;SUDESTE;DC201805-sem3;15/05/2018;88,2617168710536;3563,14219154892
REE;SUDESTE;DC201805-sem3;16/05/2018;86,6907563102429;3499,72221679745
REE;SUDESTE;DC201805-sem3;17/05/2018;85,796550637561;3463,62296478641
REE;SUDESTE;DC201805-sem3;18/05/2018;83,702440936145;3379,08336035351
REE;SUDESTE;DC201805-sem4;19/05/2018;83,6391522737075;3376,52838508935
REE;SUDESTE;DC201805-sem4;20/05/2018;85,235129877762;3440,9583026048
REE;SUDESTE;DC201805-sem4;21/05/2018;80,962591081309;3268,47510388216
REE;SUDESTE;DC201805-sem4;22/05/2018;78,5128733089236;3169,5795344143
REE;SUDESTE;DC201805-sem4;23/05/2018;75,5246174436466;3048,94308035271
REE;SUDESTE;DC201805-sem4;24/05/2018;72,2195156088539;2915,51549461788
REE;SUDESTE;DC201805-sem4;25/05/2018;70,3984440337062;2841,99849094664
REE;SUDESTE;DC201806-sem0;26/05/2018;71,5189036405405;2887,23165704141
REE;SUDESTE;DC201806-sem0;27/05/2018;71,7328212423719;2895,86755105777
REE;SUDESTE;DC201806-sem0;28/05/2018;72,885714844576;2942,41008367564
REE;SUDESTE;DC201806-sem0;29/05/2018;77,9576485703619;3147,16500678109
REE;SUDESTE;DC201806-sem0;30/05/2018;82,0388390419941;3311,92343746588
REE;SUDESTE;DC201806-sem0;31/05/2018;81,977583321895;3309,45053246815
REE;SUDESTE;DC201806-sem0;01/06/2018;106,306254234195;3225,98054053506
REE;SUDESTE;DC201806-sem1;02/06/2018;103,369794473694;3136,87043018756
REE;SUDESTE;DC201806-sem1;03/06/2018;99,3310889767045;3014,31145718924
REE;SUDESTE;DC201806-sem1;04/06/2018;95,4397112233254;2896,22330707329
REE;SUDESTE;DC201806-sem1;05/06/2018;91,5241909654413;2777,40252602895
REE;SUDESTE;DC201806-sem1;06/06/2018;89,7080139673516;2722,28863177869
REE;SUDESTE;DC201806-sem1;07/06/2018;87,0097276435478;2640,40615707305
REE;SUDESTE;DC201806-sem1;08/06/2018;85,5083131527501;2594,84407828961
REE;SUDESTE;DC201806-sem2;09/06/2018;84,6137975833866;2567,6990166866
REE;SUDESTE;DC201806-sem2;10/06/2018;83,3701485690291;2529,95911560106
REE;SUDESTE;DC201806-sem2;11/06/2018;82,2523429471699;2496,03807106614
REE;SUDESTE;DC201806-sem2;12/06/2018;79,7512488042069;2420,13961059109
REE;SUDESTE;DC201806-sem2;13/06/2018;79,4249055252824;2410,23636383549
REE;SUDESTE;DC201806-sem2;14/06/2018;78,1358993083886;2371,12004840999
REE;SUDESTE;DC201806-sem2;15/06/2018;76,8975154499545;2333,53992428841
REE;SUDESTE;DC201806-sem3;16/06/2018;77,2471763242704;2344,15076919547
REE;SUDESTE;DC201806-sem3;17/06/2018;78,4366949546283;2380,24802407273
REE;SUDESTE;DC201806-sem3;18/06/2018;79,1833527168652;2402,90617743132
REE;MADEIRA;DC201804-sem3;MEDIA;106,355981484994;11677,9136751156
REE;MADEIRA;DC201804-sem4;MEDIA;100,880060279907;11076,656141389
REE;MADEIRA;DC201805-sem1;MEDIA;102,558890253602;9723,33345386177
REE;MADEIRA;DC201805-sem2;MEDIA;100,156629778441;8369,35029449988
REE;MADEIRA;DC201805-sem3;MEDIA;87,7320595306723;7331,12066464689
REE;MADEIRA;DC201805-sem4;MEDIA;75,1382113068675;6278,74572377726
REE;MADEIRA;DC201806-sem0;MEDIA;65,8123220863836;5253,56140591971
REE;MADEIRA;DC201806-sem1;MEDIA;73,6018819235787;4225,42192124431
REE;MADEIRA;DC201806-sem2;MEDIA;92,5299867040623;5312,06844137144
REE;MADEIRA;DC201806-sem3(3 dias);MEDIA;98,1761554398122;5636,21022312443
REE;MADEIRA;DC201804-sem3;14/04/2018;112,125002247763;12311,35361443
REE;MADEIRA;DC201804-sem3;15/04/2018;110,49167191459;12132,013530615
REE;MADEIRA;DC201804-sem3;16/04/2018;108,896892868453;11956,90638787
REE;MADEIRA;DC201804-sem3;17/04/2018;106,115075272732;11651,46211206
REE;MADEIRA;DC201804-sem3;18/04/2018;103,791469716195;11396,32963408
REE;MADEIRA;DC201804-sem3;19/04/2018;102,173852910434;11218,7148995505
REE;MADEIRA;DC201804-sem3;20/04/2018;100,89790546479;11078,6155472041
REE;MADEIRA;DC201804-sem4;21/04/2018;102,20231236316;11221,83975466
REE;MADEIRA;DC201804-sem4;22/04/2018;101,704310038965;11167,1589734688
REE;MADEIRA;DC201804-sem4;23/04/2018;101,151912370923;11106,5055697612
REE;MADEIRA;DC201804-sem4;24/04/2018;101,18973921735;11110,6589670691
REE;MADEIRA;DC201804-sem4;25/04/2018;100,608669752025;11046,8573927658
REE;MADEIRA;DC201804-sem4;26/04/2018;99,9261411240756;10971,9155767372
REE;MADEIRA;DC201804-sem4;27/04/2018;99,3773370928467;10911,6567552609
REE;MADEIRA;DC201805-sem1;28/04/2018;99,0142402372283;10871,7886286504
REE;MADEIRA;DC201805-sem1;29/04/2018;98,1243694421879;10774,0805902177
REE;MADEIRA;DC201805-sem1;30/04/2018;87,3468481162903;9590,70602192125
REE;MADEIRA;DC201805-sem1;01/05/2018;112,88013089642;9432,55937076765
REE;MADEIRA;DC201805-sem1;02/05/2018;111,093251067266;9283,2430124053
REE;MADEIRA;DC201805-sem1;03/05/2018;109,283994944118;9132,05683231325
REE;MADEIRA;DC201805-sem1;04/05/2018;107,451152539353;8978,8997207568
REE;MADEIRA;DC201805-sem2;05/05/2018;105,637214167993;8827,3222797414
REE;MADEIRA;DC201805-sem2;06/05/2018;103,837830231712;8676,9610454392
REE;MADEIRA;DC201805-sem2;07/05/2018;102,002942556472;8523,63302572535
REE;MADEIRA;DC201805-sem2;08/05/2018;100,147175603157;8368,5602788527
REE;MADEIRA;DC201805-sem2;09/05/2018;98,2999320256418;8214,1997675846
REE;MADEIRA;DC201805-sem2;10/05/2018;96,4684905152482;8061,1597184308
REE;MADEIRA;DC201805-sem2;11/05/2018;94,7028233488595;7913,61594572505
REE;MADEIRA;DC201805-sem3;12/05/2018;92,9751998822069;7769,2512042057
REE;MADEIRA;DC201805-sem3;13/05/2018;91,221807996946;7622,73318613995
REE;MADEIRA;DC201805-sem3;14/05/2018;89,4665016069554;7476,0551870449
REE;MADEIRA;DC201805-sem3;15/05/2018;87,7248720476216;7330,52005973915
REE;MADEIRA;DC201805-sem3;16/05/2018;85,9989286696052;7186,2957108264
REE;MADEIRA;DC201805-sem3;17/05/2018;84,2516886795955;7040,29176123965
REE;MADEIRA;DC201805-sem3;18/05/2018;82,485417831776;6892,6975433325
REE;MADEIRA;DC201805-sem4;19/05/2018;80,5910963610709;6734,40308001245
REE;MADEIRA;DC201805-sem4;20/05/2018;78,7546774170422;6580,9471034682
REE;MADEIRA;DC201805-sem4;21/05/2018;76,9075846917525;6426,59919780715
REE;MADEIRA;DC201805-sem4;22/05/2018;75,0604611807781;6272,24871961365
REE;MADEIRA;DC201805-sem4;23/05/2018;73,2834057289014;6123,7533119466
REE;MADEIRA;DC201805-sem4;24/05/2018;71,5499619933185;5978,90221351215
REE;MADEIRA;DC201805-sem4;25/05/2018;69,8202917752075;5834,3664400805
REE;MADEIRA;DC201806-sem0;26/05/2018;68,0917261786135;5689,9229717158
REE;MADEIRA;DC201806-sem0;27/05/2018;66,4141542426178;5549,7406671831
REE;MADEIRA;DC201806-sem0;28/05/2018;64,6547598606154;5402,7210647691
REE;MADEIRA;DC201806-sem0;29/05/2018;62,8312285713795;5250,3420144121
REE;MADEIRA;DC201806-sem0;30/05/2018;61,037338739538;5100,43988186595
REE;MADEIRA;DC201806-sem0;31/05/2018;59,3616292604119;4960,41320910705
REE;MADEIRA;DC201806-sem0;01/06/2018;83,9822489706172;4821,350032385
REE;MADEIRA;DC201806-sem1;02/06/2018;81,445511725681;4675,71808815945
REE;MADEIRA;DC201806-sem1;03/06/2018;78,7130104970425;4518,84749885435
REE;MADEIRA;DC201806-sem1;04/06/2018;76,0043952926342;4363,3481860405
REE;MADEIRA;DC201806-sem1;05/06/2018;73,433946308277;4215,7808793075
REE;MADEIRA;DC201806-sem1;06/06/2018;70,9861856714372;4075,2570070565
REE;MADEIRA;DC201806-sem1;07/06/2018;68,5964221284372;3938,0626990133
REE;MADEIRA;DC201806-sem1;08/06/2018;66,0337018415399;3790,93909027845
REE;MADEIRA;DC201806-sem2;09/06/2018;63,2972683060294;3633,8427505547
REE;MADEIRA;DC201806-sem2;10/06/2018;60,6072081731031;3479,40866873415
REE;MADEIRA;DC201806-sem2;11/06/2018;108,219352543371;6212,7816923814
REE;MADEIRA;DC201806-sem2;12/06/2018;106,407668690225;6108,77445143345
REE;MADEIRA;DC201806-sem2;13/06/2018;104,728412481946;6012,3697698084
REE;MADEIRA;DC201806-sem2;14/06/2018;103,059636625443;5916,56675633335
REE;MADEIRA;DC201806-sem2;15/06/2018;101,390360108318;5820,7350003546
REE;MADEIRA;DC201806-sem3;16/06/2018;99,7730515886099;5727,88668324655
REE;MADEIRA;DC201806-sem3;17/06/2018;98,246870229315;5640,2698995065
REE;MADEIRA;DC201806-sem3;18/06/2018;96,5085445015112;5540,4740866202
REE;NORDESTE;DC201804-sem3;MEDIA;36,9354159183311;4407,19672838857
REE;NORDESTE;DC201804-sem4;MEDIA;41,8240985859884;4990,52266972002
REE;NORDESTE;DC201805-sem1;MEDIA;49,2328935528174;4551,65770677286
REE;NORDESTE;DC201805-sem2;MEDIA;62,0798838986482;4488,31035991429
REE;NORDESTE;DC201805-sem3;MEDIA;61,8266078969458;4469,99877118428
REE;NORDESTE;DC201805-sem4;MEDIA;61,3930915283628;4438,65599336144
REE;NORDESTE;DC201806-sem0;MEDIA;62,3661990696032;4289,56663026142
REE;NORDESTE;DC201806-sem1;MEDIA;91,5971390988947;4366,29730916427
REE;NORDESTE;DC201806-sem2;MEDIA;92,2591471918718;4397,85423532427
REE;NORDESTE;DC201806-sem3(3 dias);MEDIA;78,9207754408275;3762,03419489333
REE;NORDESTE;DC201804-sem3;14/04/2018;38,3138789009741;4571,677279
REE;NORDESTE;DC201804-sem3;15/04/2018;35,5112067751832;4237,257668
REE;NORDESTE;DC201804-sem3;16/04/2018;35,1433837145284;4193,368394
REE;NORDESTE;DC201804-sem3;17/04/2018;35,1001052926642;4188,204339
REE;NORDESTE;DC201804-sem3;18/04/2018;37,3667294373095;4458,661792
REE;NORDESTE;DC201804-sem3;19/04/2018;37,8315498221644;4514,12495191
REE;NORDESTE;DC201804-sem3;20/04/2018;39,2810574854937;4687,08267481
REE;NORDESTE;DC201804-sem4;21/04/2018;40,393426764618;4819,81247156
REE;NORDESTE;DC201804-sem4;22/04/2018;40,2815430955591;4806,46232163
REE;NORDESTE;DC201804-sem4;23/04/2018;41,1019586998352;4904,3557087
REE;NORDESTE;DC201804-sem4;24/04/2018;44,112249862877;5263,5487768
REE;NORDESTE;DC201804-sem4;25/04/2018;43,1249239606478;5145,73936873
REE;NORDESTE;DC201804-sem4;26/04/2018;41,837768487431;4992,15378564
REE;NORDESTE;DC201804-sem4;27/04/2018;41,9168192309491;5001,58625498
REE;NORDESTE;DC201805-sem1;28/04/2018;40,6969756011612;4856,03243568
REE;NORDESTE;DC201805-sem1;29/04/2018;40,7079165792664;4857,33793182
REE;NORDESTE;DC201805-sem1;30/04/2018;36,7237173752875;4381,93649771
REE;NORDESTE;DC201805-sem1;01/05/2018;61,3855638958182;4438,11175344
REE;NORDESTE;DC201805-sem1;02/05/2018;61,4807022743858;4444,99015822
REE;NORDESTE;DC201805-sem1;03/05/2018;50,1385779630075;3624,96649108
REE;NORDESTE;DC201805-sem1;04/05/2018;49,9682491210211;3612,65189482
REE;NORDESTE;DC201805-sem2;05/05/2018;62,115168913313;4490,86142939
REE;NORDESTE;DC201805-sem2;06/05/2018;61,6152709459165;4454,71933174
REE;NORDESTE;DC201805-sem2;07/05/2018;62,8157594198223;4541,51338669
REE;NORDESTE;DC201805-sem2;08/05/2018;62,5380387651278;4521,43447524
REE;NORDESTE;DC201805-sem2;09/05/2018;62,1502584384733;4493,39836518
REE;NORDESTE;DC201805-sem2;10/05/2018;61,7348825892338;4463,36712784
REE;NORDESTE;DC201805-sem2;11/05/2018;61,5898082186506;4452,87840332
REE;NORDESTE;DC201805-sem3;12/05/2018;61,351516234904;4435,65014334
REE;NORDESTE;DC201805-sem3;13/05/2018;61,6970724644974;4460,63349556
REE;NORDESTE;DC201805-sem3;14/05/2018;61,7895260796945;4467,31779477
REE;NORDESTE;DC201805-sem3;15/05/2018;62,1155580055528;4490,88956035
REE;NORDESTE;DC201805-sem3;16/05/2018;61,9564232708279;4479,38428628
REE;NORDESTE;DC201805-sem3;17/05/2018;61,8862567014633;4474,31131706
REE;NORDESTE;DC201805-sem3;18/05/2018;61,9899025216812;4481,80480093
REE;NORDESTE;DC201805-sem4;19/05/2018;62,1853824133737;4495,93779165
REE;NORDESTE;DC201805-sem4;20/05/2018;62,0554237344446;4486,54191575
REE;NORDESTE;DC201805-sem4;21/05/2018;61,9871948653085;4481,60904022
REE;NORDESTE;DC201805-sem4;22/05/2018;61,7165122339469;4462,03897046
REE;NORDESTE;DC201805-sem4;23/05/2018;61,193352360627;4424,21506146
REE;NORDESTE;DC201805-sem4;24/05/2018;60,6728192418122;4386,58106405
REE;NORDESTE;DC201805-sem4;25/05/2018;59,9409558490262;4333,66810994
REE;NORDESTE;DC201806-sem0;26/05/2018;59,7233494650109;4317,93539708
REE;NORDESTE;DC201806-sem0;27/05/2018;59,4426191827491;4297,63889272
REE;NORDESTE;DC201806-sem0;28/05/2018;59,2679354308456;4285,00944105
REE;NORDESTE;DC201806-sem0;29/05/2018;59,0953002774632;4272,5281009
REE;NORDESTE;DC201806-sem0;30/05/2018;59,1444577109966;4276,08213168
REE;NORDESTE;DC201806-sem0;31/05/2018;59,1977134601224;4279,93246637
REE;NORDESTE;DC201806-sem0;01/06/2018;90,1610263306012;4297,83998203
REE;NORDESTE;DC201806-sem1;02/06/2018;90,7272070138995;4324,82896027
REE;NORDESTE;DC201806-sem1;03/06/2018;91,2718029836901;4350,78902781
REE;NORDESTE;DC201806-sem1;04/06/2018;91,6138974880471;4367,09615627
REE;NORDESTE;DC201806-sem1;05/06/2018;91,775251052215;4374,78763703
REE;NORDESTE;DC201806-sem1;06/06/2018;91,8589351168875;4378,77673003
REE;NORDESTE;DC201806-sem1;07/06/2018;91,9820687378602;4384,64632381
REE;NORDESTE;DC201806-sem1;08/06/2018;91,9508112996657;4383,15632893
REE;NORDESTE;DC201806-sem2;09/06/2018;92,2104638361735;4395,53357327
REE;NORDESTE;DC201806-sem2;10/06/2018;91,9952265723122;4385,27353791
REE;NORDESTE;DC201806-sem2;11/06/2018;91,8218078342737;4377,00692853
REE;NORDESTE;DC201806-sem2;12/06/2018;91,8852322597171;4380,03027512
REE;NORDESTE;DC201806-sem2;13/06/2018;92,0583089004917;4388,28057724
REE;NORDESTE;DC201806-sem2;14/06/2018;92,6599581304128;4416,96028754
REE;NORDESTE;DC201806-sem2;15/06/2018;93,183032809724;4441,89446766
REE;NORDESTE;DC201806-sem3;16/06/2018;94,1338308572392;4487,21757488
REE;NORDESTE;DC201806-sem3;17/06/2018;95,1350591774566;4534,94461705
REE;NORDESTE;DC201806-sem3;18/06/2018;96,3087620008521;4590,89325835
REE;MAN;DC201804-sem3;MEDIA;142,9929512598;2199,32868258962
REE;MAN;DC201804-sem4;MEDIA;128,271097902;1972,89658180823
REE;MAN;DC201805-sem1;MEDIA;113,286084257643;1857,65253779911
REE;MAN;DC201805-sem2;MEDIA;105,679370165408;1813,54200713769
REE;MAN;DC201805-sem3;MEDIA;104,022445578498;1785,10786397126
REE;MAN;DC201805-sem4;MEDIA;100,688870726404;1727,90106931733
REE;MAN;DC201806-sem0;MEDIA;97,5063844070111;1638,82341457229
REE;MAN;DC201806-sem1;MEDIA;103,725685221971;1523,38210878546
REE;MAN;DC201806-sem2;MEDIA;85,3839866868525;1254,00413038656
REE;MAN;DC201806-sem3(3 dias);MEDIA;83,8224841939643;1231,0709007299
REE;MAN;DC201804-sem3;14/04/2018;144,645764107033;2224,75006644
REE;MAN;DC201804-sem3;15/04/2018;143,951292477725;2214,068621235
REE;MAN;DC201804-sem3;16/04/2018;144,077197767407;2216,00513008
REE;MAN;DC201804-sem3;17/04/2018;143,520566694682;2207,443766229
REE;MAN;DC201804-sem3;18/04/2018;143,244492370395;2203,197555667
REE;MAN;DC201804-sem3;19/04/2018;141,914799307373;2182,74597349612
REE;MAN;DC201804-sem3;20/04/2018;139,596546093981;2147,08966498023
REE;MAN;DC201804-sem4;21/04/2018;136,623617079816;2101,36399812356
REE;MAN;DC201804-sem4;22/04/2018;134,360873123765;2066,56145967635
REE;MAN;DC201804-sem4;23/04/2018;131,231414370027;2018,42825914137
REE;MAN;DC201804-sem4;24/04/2018;127,920106974221;1967,49810301616
REE;MAN;DC201804-sem4;25/04/2018;125,082271870003;1923,85027222324
REE;MAN;DC201804-sem4;26/04/2018;122,370905392216;1882,14761477705
REE;MAN;DC201804-sem4;27/04/2018;120,308496503952;1850,4263656999
REE;MAN;DC201805-sem1;28/04/2018;118,447720393543;1821,80636565484
REE;MAN;DC201805-sem1;29/04/2018;117,101770587967;1801,10474374516
REE;MAN;DC201805-sem1;30/04/2018;123,67789598582;1902,25001755328
REE;MAN;DC201805-sem1;01/05/2018;110,038833145743;1888,3538576533
REE;MAN;DC201805-sem1;02/05/2018;109,299701747561;1875,66977525104
REE;MAN;DC201805-sem1;03/05/2018;108,560072442443;1862,97714836992
REE;MAN;DC201805-sem1;04/05/2018;107,885785965409;1851,40585636626
REE;MAN;DC201805-sem2;05/05/2018;107,229779817612;1840,14826934518
REE;MAN;DC201805-sem2;06/05/2018;106,640107090266;1830,0290165541
REE;MAN;DC201805-sem2;07/05/2018;106,05081142422;1819,9162344347
REE;MAN;DC201805-sem2;08/05/2018;105,493891537072;1810,35904641992
REE;MAN;DC201805-sem2;09/05/2018;105,0382573023;1802,54000072202
REE;MAN;DC201805-sem2;10/05/2018;104,747730531361;1797,55433036392
REE;MAN;DC201805-sem2;11/05/2018;104,555013455027;1794,24715212396
REE;MAN;DC201805-sem3;12/05/2018;104,454309338177;1792,51898941904
REE;MAN;DC201805-sem3;13/05/2018;104,426591574613;1792,04333056066
REE;MAN;DC201805-sem3;14/05/2018;104,302056514454;1789,90620992296
REE;MAN;DC201805-sem3;15/05/2018;104,176640339087;1787,7539686478
REE;MAN;DC201805-sem3;16/05/2018;103,950508332574;1783,8733636411
REE;MAN;DC201805-sem3;17/05/2018;103,620623090131;1778,212270622
REE;MAN;DC201805-sem3;18/05/2018;103,226389860449;1771,44691498524
REE;MAN;DC201805-sem4;19/05/2018;102,721277675167;1762,77878832162
REE;MAN;DC201805-sem4;20/05/2018;102,107183435756;1752,2404429684
REE;MAN;DC201805-sem4;21/05/2018;101,45214643811;1740,99948733438
REE;MAN;DC201805-sem4;22/05/2018;100,732470326273;1728,64927311276
REE;MAN;DC201805-sem4;23/05/2018;100,050431905522;1716,94495159212
REE;MAN;DC201805-sem4;24/05/2018;99,2908730086188;1703,91031707194
REE;MAN;DC201805-sem4;25/05/2018;98,4677122953837;1689,78422482006
REE;MAN;DC201806-sem0;26/05/2018;97,8345161046525;1678,91807479614
REE;MAN;DC201806-sem0;27/05/2018;97,1497680576046;1667,1672539341
REE;MAN;DC201806-sem0;28/05/2018;96,3780330411773;1653,92366752287
REE;MAN;DC201806-sem0;29/05/2018;95,5804452392765;1640,23642675995
REE;MAN;DC201806-sem0;30/05/2018;94,7479288623231;1625,94978388091
REE;MAN;DC201806-sem0;31/05/2018;93,8858767798205;1611,15628481376
REE;MAN;DC201806-sem0;01/06/2018;108,562073054972;1594,4124102983
REE;MAN;DC201806-sem1;02/06/2018;107,376404876601;1576,9989250461
REE;MAN;DC201806-sem1;03/06/2018;106,17584382976;1559,36671355144
REE;MAN;DC201806-sem1;04/06/2018;104,931605109087;1541,09302365414
REE;MAN;DC201806-sem1;05/06/2018;103,678581996179;1522,69032052411
